Län,Kommun,År,Value,Emission type
Norrbottens län,Alla,2000,5443413.34446263,Växthusgaser totalt
Norrbottens län,Arjeplog,2000,49204.0659179642,Växthusgaser totalt
Norrbottens län,Arvidsjaur,2000,58398.4949792643,Växthusgaser totalt
Norrbottens län,Boden,2000,131112.896838188,Växthusgaser totalt
Norrbottens län,Gällivare,2000,404406.047465038,Växthusgaser totalt
Norrbottens län,Haparanda,2000,80230.6385702818,Växthusgaser totalt
Norrbottens län,Jokkmokk,2000,95011.3316785483,Växthusgaser totalt
Norrbottens län,Kalix,2000,188569.579349527,Växthusgaser totalt
Norrbottens län,Kiruna,2000,565463.831329472,Växthusgaser totalt
Norrbottens län,Luleå,2000,3347081.82577095,Växthusgaser totalt
Norrbottens län,Pajala,2000,67623.5846811293,Växthusgaser totalt
Norrbottens län,Piteå,2000,297518.576499076,Växthusgaser totalt
Norrbottens län,Älvsbyn,2000,52987.4063814961,Växthusgaser totalt
Norrbottens län,Överkalix,2000,47365.171540089,Växthusgaser totalt
Norrbottens län,Övertorneå,2000,58439.9010206645,Växthusgaser totalt
Skåne län,Alla,2000,7816152.23865291,Växthusgaser totalt
Skåne län,Bjuv,2000,126892.555546438,Växthusgaser totalt
Skåne län,Bromölla,2000,161107.830838507,Växthusgaser totalt
Skåne län,Burlöv,2000,109638.427940983,Växthusgaser totalt
Skåne län,Båstad,2000,141077.922563037,Växthusgaser totalt
Skåne län,Eslöv,2000,299652.624882802,Växthusgaser totalt
Skåne län,Helsingborg,2000,863533.753573252,Växthusgaser totalt
Skåne län,Hässleholm,2000,373424.076336461,Växthusgaser totalt
Skåne län,Höganäs,2000,308477.741631047,Växthusgaser totalt
Skåne län,Hörby,2000,153781.535401303,Växthusgaser totalt
Skåne län,Höör,2000,95022.8008506467,Växthusgaser totalt
Skåne län,Klippan,2000,192262.715762577,Växthusgaser totalt
Skåne län,Kristianstad,2000,572573.523065739,Växthusgaser totalt
Skåne län,Kävlinge,2000,131051.352845974,Växthusgaser totalt
Skåne län,Landskrona,2000,374542.926204823,Växthusgaser totalt
Skåne län,Lomma,2000,117192.140090578,Växthusgaser totalt
Skåne län,Lund,2000,357738.572155376,Växthusgaser totalt
Skåne län,Malmö,2000,1259305.93804269,Växthusgaser totalt
Skåne län,Osby,2000,71492.9637962461,Växthusgaser totalt
Skåne län,Perstorp,2000,85576.4876300575,Växthusgaser totalt
Skåne län,Simrishamn,2000,146804.467559603,Växthusgaser totalt
Skåne län,Sjöbo,2000,166787.017534844,Växthusgaser totalt
Skåne län,Skurup,2000,70857.6099518524,Växthusgaser totalt
Skåne län,Staffanstorp,2000,95623.9564209201,Växthusgaser totalt
Skåne län,Svalöv,2000,103928.616219418,Växthusgaser totalt
Skåne län,Svedala,2000,129385.38401043,Växthusgaser totalt
Skåne län,Tomelilla,2000,132822.466181933,Växthusgaser totalt
Skåne län,Trelleborg,2000,281706.218056236,Växthusgaser totalt
Skåne län,Vellinge,2000,102421.054175727,Växthusgaser totalt
Skåne län,Ystad,2000,256168.70765239,Växthusgaser totalt
Skåne län,Åstorp,2000,78515.3244465443,Växthusgaser totalt
Skåne län,Ängelholm,2000,262354.467323862,Växthusgaser totalt
Skåne län,Örkelljunga,2000,92004.3666252763,Växthusgaser totalt
Skåne län,Östra Göinge,2000,102426.665397721,Växthusgaser totalt
Stockholms län,Alla,2000,6577562.49584651,Växthusgaser totalt
Stockholms län,Botkyrka,2000,166886.098048689,Växthusgaser totalt
Stockholms län,Danderyd,2000,95187.7217180471,Växthusgaser totalt
Stockholms län,Ekerö,2000,90870.8571447496,Växthusgaser totalt
Stockholms län,Haninge,2000,188396.609070125,Växthusgaser totalt
Stockholms län,Huddinge,2000,329096.339847905,Växthusgaser totalt
Stockholms län,Järfälla,2000,130992.864067971,Växthusgaser totalt
Stockholms län,Lidingö,2000,75000.4552827146,Växthusgaser totalt
Stockholms län,Nacka,2000,167667.153090782,Växthusgaser totalt
Stockholms län,Norrtälje,2000,379285.919058992,Växthusgaser totalt
Stockholms län,Nykvarn,2000,48518.3449505397,Växthusgaser totalt
Stockholms län,Nynäshamn,2000,288602.264881826,Växthusgaser totalt
Stockholms län,Salem,2000,56017.9335018843,Växthusgaser totalt
Stockholms län,Sigtuna,2000,333517.506967952,Växthusgaser totalt
Stockholms län,Sollentuna,2000,188171.75887303,Växthusgaser totalt
Stockholms län,Solna,2000,172602.890395214,Växthusgaser totalt
Stockholms län,Stockholm,2000,2243634.49871923,Växthusgaser totalt
Stockholms län,Sundbyberg,2000,67623.2637904702,Växthusgaser totalt
Stockholms län,Södertälje,2000,496272.028666366,Växthusgaser totalt
Stockholms län,Tyresö,2000,52885.5029757301,Växthusgaser totalt
Stockholms län,Täby,2000,164450.07987295,Växthusgaser totalt
Stockholms län,Upplands-Bro,2000,184759.455337283,Växthusgaser totalt
Stockholms län,Upplands Väsby,2000,107551.422498547,Växthusgaser totalt
Stockholms län,Vallentuna,2000,181064.409387567,Växthusgaser totalt
Stockholms län,Vaxholm,2000,35035.2138628819,Växthusgaser totalt
Stockholms län,Värmdö,2000,187593.849021959,Växthusgaser totalt
Stockholms län,Österåker,2000,145877.82049208,Växthusgaser totalt
Södermanlands län,Alla,2000,4100947.30600627,Växthusgaser totalt
Södermanlands län,Eskilstuna,2000,459785.445403816,Växthusgaser totalt
Södermanlands län,Flen,2000,123066.702975874,Växthusgaser totalt
Södermanlands län,Gnesta,2000,72154.8992807467,Växthusgaser totalt
Södermanlands län,Katrineholm,2000,183035.203752613,Växthusgaser totalt
Södermanlands län,Nyköping,2000,431766.690134238,Växthusgaser totalt
Södermanlands län,Oxelösund,2000,2486403.37153313,Växthusgaser totalt
Södermanlands län,Strängnäs,2000,185245.985702302,Växthusgaser totalt
Södermanlands län,Trosa,2000,81738.5615070655,Växthusgaser totalt
Södermanlands län,Vingåker,2000,77750.0323109111,Växthusgaser totalt
Uppsala län,Alla,2000,2129988.84454163,Växthusgaser totalt
Uppsala län,Enköping,2000,290443.365310765,Växthusgaser totalt
Uppsala län,Heby,2000,118135.696427117,Växthusgaser totalt
Uppsala län,Håbo,2000,107369.045431151,Växthusgaser totalt
Uppsala län,Knivsta,2000,90818.9280894345,Växthusgaser totalt
Uppsala län,Tierp,2000,187151.177932757,Växthusgaser totalt
Uppsala län,Uppsala,2000,1048923.87115997,Växthusgaser totalt
Uppsala län,Älvkarleby,2000,106915.239336569,Växthusgaser totalt
Uppsala län,Östhammar,2000,180231.519717243,Växthusgaser totalt
Värmlands län,Alla,2000,2246616.46324046,Växthusgaser totalt
Värmlands län,Arvika,2000,153557.268319188,Växthusgaser totalt
Värmlands län,Eda,2000,76615.4433107161,Växthusgaser totalt
Värmlands län,Filipstad,2000,85469.2376187075,Växthusgaser totalt
Värmlands län,Forshaga,2000,50471.8031972103,Växthusgaser totalt
Värmlands län,Grums,2000,177771.709223572,Växthusgaser totalt
Värmlands län,Hagfors,2000,173900.188501245,Växthusgaser totalt
Värmlands län,Hammarö,2000,277378.870763956,Växthusgaser totalt
Värmlands län,Karlstad,2000,434074.258713588,Växthusgaser totalt
Värmlands län,Kil,2000,73045.8932220351,Växthusgaser totalt
Värmlands län,Kristinehamn,2000,203766.980752805,Växthusgaser totalt
Värmlands län,Munkfors,2000,21225.4185489055,Växthusgaser totalt
Värmlands län,Storfors,2000,26531.1081071757,Växthusgaser totalt
Värmlands län,Sunne,2000,141599.092553777,Växthusgaser totalt
Värmlands län,Säffle,2000,161102.288732109,Växthusgaser totalt
Värmlands län,Torsby,2000,105022.160672632,Växthusgaser totalt
Värmlands län,Årjäng,2000,85084.7493327814,Växthusgaser totalt
Västerbottens län,Alla,2000,1694867.70825277,Växthusgaser totalt
Västerbottens län,Bjurholm,2000,25899.7383508056,Växthusgaser totalt
Västerbottens län,Dorotea,2000,28017.1437264389,Växthusgaser totalt
Västerbottens län,Lycksele,2000,85100.0111448916,Växthusgaser totalt
Västerbottens län,Malå,2000,19407.1497671043,Växthusgaser totalt
Västerbottens län,Nordmaling,2000,72243.0877669517,Växthusgaser totalt
Västerbottens län,Norsjö,2000,29562.4376239438,Växthusgaser totalt
Västerbottens län,Robertsfors,2000,81934.2157362287,Växthusgaser totalt
Västerbottens län,Skellefteå,2000,610908.402335599,Växthusgaser totalt
Västerbottens län,Sorsele,2000,24915.2917167529,Växthusgaser totalt
Västerbottens län,Storuman,2000,73043.2038733094,Växthusgaser totalt
Västerbottens län,Umeå,2000,451786.797736295,Växthusgaser totalt
Västerbottens län,Vilhelmina,2000,59054.7841343367,Växthusgaser totalt
Västerbottens län,Vindeln,2000,51976.587265822,Växthusgaser totalt
Västerbottens län,Vännäs,2000,42088.8151657738,Växthusgaser totalt
Västerbottens län,Åsele,2000,38930.0997527005,Växthusgaser totalt
Västernorrlands län,Alla,2000,2531118.61123516,Växthusgaser totalt
Västernorrlands län,Härnösand,2000,175989.350618156,Växthusgaser totalt
Västernorrlands län,Kramfors,2000,204036.371435518,Växthusgaser totalt
Västernorrlands län,Sollefteå,2000,164286.014918674,Växthusgaser totalt
Västernorrlands län,Sundsvall,2000,1071082.05945629,Växthusgaser totalt
Västernorrlands län,Timrå,2000,226947.565297843,Växthusgaser totalt
Västernorrlands län,Ånge,2000,169947.159640082,Växthusgaser totalt
Västernorrlands län,Örnsköldsvik,2000,518830.078066556,Växthusgaser totalt
Västmanlands län,Alla,2000,2276447.09056754,Växthusgaser totalt
Västmanlands län,Arboga,2000,77066.8887529766,Växthusgaser totalt
Västmanlands län,Fagersta,2000,84987.4424525786,Växthusgaser totalt
Västmanlands län,Hallstahammar,2000,69874.29540686,Växthusgaser totalt
Västmanlands län,Kungsör,2000,59137.1501255176,Växthusgaser totalt
Västmanlands län,Köping,2000,702733.476069984,Växthusgaser totalt
Västmanlands län,Norberg,2000,37835.656875804,Växthusgaser totalt
Västmanlands län,Sala,2000,169334.154611495,Växthusgaser totalt
Västmanlands län,Skinnskatteberg,2000,39059.0471083394,Växthusgaser totalt
Västmanlands län,Surahammar,2000,67405.7168750878,Växthusgaser totalt
Västmanlands län,Västerås,2000,969013.194627442,Växthusgaser totalt
Västra Götalands län,Alla,2000,12035000.4086905,Växthusgaser totalt
Västra Götalands län,Ale,2000,150448.669919985,Växthusgaser totalt
Västra Götalands län,Alingsås,2000,155920.542326066,Växthusgaser totalt
Västra Götalands län,Bengtsfors,2000,118340.095252657,Växthusgaser totalt
Västra Götalands län,Bollebygd,2000,48645.7741616476,Växthusgaser totalt
Västra Götalands län,Borås,2000,348081.53062836,Växthusgaser totalt
Västra Götalands län,Dals-Ed,2000,37183.3172501643,Växthusgaser totalt
Västra Götalands län,Essunga,2000,46635.4039995667,Växthusgaser totalt
Västra Götalands län,Falköping,2000,288468.016277221,Växthusgaser totalt
Västra Götalands län,Färgelanda,2000,62322.5371648723,Växthusgaser totalt
Västra Götalands län,Grästorp,2000,55375.716232166,Växthusgaser totalt
Västra Götalands län,Gullspång,2000,55466.0861531245,Växthusgaser totalt
Västra Götalands län,Göteborg,2000,2508050.18937225,Växthusgaser totalt
Västra Götalands län,Götene,2000,168916.581813835,Växthusgaser totalt
Västra Götalands län,Herrljunga,2000,88416.8263270322,Växthusgaser totalt
Västra Götalands län,Hjo,2000,64484.7960884094,Växthusgaser totalt
Västra Götalands län,Härryda,2000,174433.77510923,Växthusgaser totalt
Västra Götalands län,Karlsborg,2000,43043.5362079875,Växthusgaser totalt
Västra Götalands län,Kungälv,2000,169383.394564621,Växthusgaser totalt
Västra Götalands län,Lerum,2000,125599.408598407,Växthusgaser totalt
Västra Götalands län,Lidköping,2000,229556.797171351,Växthusgaser totalt
Västra Götalands län,Lilla Edet,2000,83380.0355801491,Växthusgaser totalt
Västra Götalands län,Lysekil,2000,1427869.29050382,Växthusgaser totalt
Västra Götalands län,Mariestad,2000,181834.535205067,Växthusgaser totalt
Västra Götalands län,Mark,2000,193926.076031143,Växthusgaser totalt
Västra Götalands län,Mellerud,2000,108219.281217528,Växthusgaser totalt
Västra Götalands län,Munkedal,2000,110241.037122368,Växthusgaser totalt
Västra Götalands län,Mölndal,2000,318036.862653025,Växthusgaser totalt
Västra Götalands län,Orust,2000,93056.4488420605,Växthusgaser totalt
Västra Götalands län,Partille,2000,68691.0998540373,Växthusgaser totalt
Västra Götalands län,Skara,2000,170965.2904785,Växthusgaser totalt
Västra Götalands län,Skövde,2000,755642.302253039,Växthusgaser totalt
Västra Götalands län,Sotenäs,2000,53452.0553590871,Växthusgaser totalt
Västra Götalands län,Stenungsund,2000,1127893.62992197,Växthusgaser totalt
Västra Götalands län,Strömstad,2000,88224.241780927,Växthusgaser totalt
Västra Götalands län,Svenljunga,2000,90092.9478003801,Växthusgaser totalt
Västra Götalands län,Tanum,2000,153007.415904731,Växthusgaser totalt
Västra Götalands län,Tibro,2000,52001.1373738942,Växthusgaser totalt
Västra Götalands län,Tidaholm,2000,88396.8899458907,Växthusgaser totalt
Västra Götalands län,Tjörn,2000,95739.5930004268,Växthusgaser totalt
Västra Götalands län,Tranemo,2000,152423.694134513,Växthusgaser totalt
Västra Götalands län,Trollhättan,2000,253784.627933538,Växthusgaser totalt
Västra Götalands län,Töreboda,2000,88707.4431701342,Växthusgaser totalt
Västra Götalands län,Uddevalla,2000,259076.149614417,Växthusgaser totalt
Västra Götalands län,Ulricehamn,2000,183695.45260322,Växthusgaser totalt
Västra Götalands län,Vara,2000,152274.095767251,Växthusgaser totalt
Västra Götalands län,Vårgårda,2000,93476.536259135,Växthusgaser totalt
Västra Götalands län,Vänersborg,2000,484836.691253877,Växthusgaser totalt
Västra Götalands län,Åmål,2000,103349.822925229,Växthusgaser totalt
Västra Götalands län,Öckerö,2000,63932.8500167429,Växthusgaser totalt
Örebro län,Alla,2000,1981957.42907578,Växthusgaser totalt
Örebro län,Askersund,2000,126656.942223134,Växthusgaser totalt
Örebro län,Degerfors,2000,97616.1655947979,Växthusgaser totalt
Örebro län,Hallsberg,2000,101200.133844533,Växthusgaser totalt
Örebro län,Hällefors,2000,73659.416249558,Växthusgaser totalt
Örebro län,Karlskoga,2000,239661.992847829,Växthusgaser totalt
Örebro län,Kumla,2000,171223.199520328,Växthusgaser totalt
Örebro län,Laxå,2000,76597.4864985477,Växthusgaser totalt
Örebro län,Lekeberg,2000,55366.1197527494,Växthusgaser totalt
Örebro län,Lindesberg,2000,216485.903460943,Växthusgaser totalt
Örebro län,Ljusnarsberg,2000,59893.94074407,Växthusgaser totalt
Örebro län,Nora,2000,49547.8567562931,Växthusgaser totalt
Örebro län,Örebro,2000,714048.271131525,Växthusgaser totalt
Östergötlands län,Alla,2000,2777420.1485303,Växthusgaser totalt
Östergötlands län,Boxholm,2000,81118.144994673,Växthusgaser totalt
Östergötlands län,Finspång,2000,111192.562395692,Växthusgaser totalt
Östergötlands län,Kinda,2000,103349.367524322,Växthusgaser totalt
Östergötlands län,Linköping,2000,753787.864985145,Växthusgaser totalt
Östergötlands län,Mjölby,2000,177077.987783468,Växthusgaser totalt
Östergötlands län,Motala,2000,203032.333112015,Växthusgaser totalt
Östergötlands län,Norrköping,2000,899235.892643778,Växthusgaser totalt
Östergötlands län,Söderköping,2000,99130.2581292304,Växthusgaser totalt
Östergötlands län,Vadstena,2000,51725.2845450674,Växthusgaser totalt
Östergötlands län,Valdemarsvik,2000,89983.853313927,Växthusgaser totalt
Östergötlands län,Ydre,2000,48481.8828897904,Växthusgaser totalt
Östergötlands län,Åtvidaberg,2000,70757.4782342758,Växthusgaser totalt
Östergötlands län,Ödeshög,2000,88547.1640033132,Växthusgaser totalt
Alla,Alla,2005,66700227.5086409,Växthusgaser totalt
Blekinge län,Alla,2005,902440.682934226,Växthusgaser totalt
Blekinge län,Karlshamn,2005,292212.301453056,Växthusgaser totalt
Blekinge län,Karlskrona,2005,287017.420514327,Växthusgaser totalt
Blekinge län,Olofström,2005,67005.1348278877,Växthusgaser totalt
Blekinge län,Ronneby,2005,164174.390481933,Växthusgaser totalt
Blekinge län,Sölvesborg,2005,92031.4039975223,Växthusgaser totalt
Dalarnas län,Alla,2005,2423667.21164665,Växthusgaser totalt
Dalarnas län,Avesta,2005,339280.625684024,Växthusgaser totalt
Dalarnas län,Borlänge,2005,639292.467925901,Växthusgaser totalt
Dalarnas län,Falun,2005,271505.515066851,Växthusgaser totalt
Dalarnas län,Gagnef,2005,48425.6436742057,Växthusgaser totalt
Dalarnas län,Hedemora,2005,100004.354206743,Växthusgaser totalt
Dalarnas län,Leksand,2005,79430.1410567698,Växthusgaser totalt
Dalarnas län,Ludvika,2005,155070.513967546,Växthusgaser totalt
Dalarnas län,Malung-Sälen,2005,78922.2195397125,Växthusgaser totalt
Dalarnas län,Mora,2005,105739.825669265,Växthusgaser totalt
Dalarnas län,Orsa,2005,35648.6317879038,Växthusgaser totalt
Dalarnas län,Rättvik,2005,248498.053353255,Växthusgaser totalt
Dalarnas län,Smedjebacken,2005,117138.264701898,Växthusgaser totalt
Dalarnas län,Säter,2005,76982.7412773574,Växthusgaser totalt
Dalarnas län,Vansbro,2005,56436.6266170674,Växthusgaser totalt
Dalarnas län,Älvdalen,2005,71291.5522801459,Växthusgaser totalt
Gotlands län,Alla,2005,2369152.30517118,Växthusgaser totalt
Gotlands län,Gotland,2005,2369152.30517118,Växthusgaser totalt
Gävleborgs län,Alla,2005,2066997.57569174,Växthusgaser totalt
Gävleborgs län,Bollnäs,2005,163049.467331791,Växthusgaser totalt
Gävleborgs län,Gävle,2005,559843.754244709,Växthusgaser totalt
Gävleborgs län,Hofors,2005,140674.634770915,Växthusgaser totalt
Gävleborgs län,Hudiksvall,2005,348032.003174945,Växthusgaser totalt
Gävleborgs län,Ljusdal,2005,143777.660594397,Växthusgaser totalt
Gävleborgs län,Nordanstig,2005,80013.3954409791,Växthusgaser totalt
